url	host	kind	anchor_text	observed_at	capture_status	claim_ceiling
https://github.com/WujiangXu/AEL	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2606.24151	arxiv.org	arxiv	Metis: Bridging Text and Code Memory for Self-Evolving Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2604.10923	arxiv.org	arxiv	Mem^2Evolve: Towards Self-Evolving Agents via Co-Evolutionary Capability Expansion and Experience Distillation	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/BUAA-IRIP-LLM/Mem2Evolve	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/MineDojo/Voyager	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2403.00839	arxiv.org	arxiv	ToolNet: Connecting Large Language Models with Massive Tools via Tool Graph	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2506.12508	arxiv.org	arxiv	AgentOrchestra: Orchestrating Hierarchical Multi-Agent Intelligence with the Tool-Environment-Agent(TEA) Protocol	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2508.00271	arxiv.org	arxiv	MetaAgent: Toward Self-Evolving Agent via Tool Meta-Learning	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/qhjqhj00/MetaAgent	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2510.24663	arxiv.org	arxiv	OrchDAG: Complex Tool Orchestration in Multi-Turn Interactions with Plan DAGs	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2507.21836	arxiv.org	arxiv	AutoTIR: Autonomous Tools Integrated Reasoning via Reinforcement Learning	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/weiyifan1023/AutoTIR	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2510.24284	arxiv.org	arxiv	MCP-Flow: Facilitating LLM Agents to Master Real-World, Diverse and Scaling MCP Tools	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/wwh0411/MCP-Flow	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2510.05592	arxiv.org	arxiv	In-the-Flow Agentic System Optimization for Effective Planning and Tool Use	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/lupantech/AgentFlow	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2507.00487	arxiv.org	arxiv	MassTool: A Multi-Task Search-Based Tool Retrieval Framework for Large Language Models	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/wxydada/MassTool	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2506.01056v4	arxiv.org	arxiv	MCP-Zero: Active Tool Discovery for Autonomous LLM Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/xfey/MCP-Zero	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2503.01940	arxiv.org	arxiv	AskToAct: Enhancing LLMs Tool Use via Self-Correcting Clarification	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2507.21428	arxiv.org	arxiv	MemTool: Optimizing Short-Term Memory Management for Dynamic Tool Calling in LLM Agent Multi-Turn Conversations	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2406.03807	arxiv.org	arxiv	Tool-Planner: Task Planning with Clusters across Multiple Tools	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/OceannTwT/Tool-Planner	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2511.01854	arxiv.org	arxiv	Tool-to-Agent Retrieval: Bridging Tools and Agents for Scalable LLM Multi-Agent Systems	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2410.03439	arxiv.org	arxiv	ToolGen: Unified Tool Retrieval and Calling via Generation	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/Reason-Wang/ToolGen	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2504.01400	arxiv.org	arxiv	ToolACE-R: Model-aware Iterative Training and Adaptive Refinement for Tool Learning	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2510.21618	arxiv.org	arxiv	DeepAgent: A General Reasoning Agent with Scalable Toolsets	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/RUC-NLPIR/DeepAgent	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2511.05271	arxiv.org	arxiv	DeepEyesV2: Toward Agentic Multimodal Model	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/Visual-Agent/DeepEyesV2	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2604.17091	arxiv.org	arxiv	GenericAgent: A Token-Efficient Self-Evolving LLM Agent via Contextual Information Density Maximization	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/lsdefine/GenericAgent	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2507.02004	arxiv.org	arxiv	STELLA: Self-Evolving LLM Agent for Biomedical Research	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/zaixizhang/STELLA	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2504.07079	arxiv.org	arxiv	SkillWeaver: Web Agents can Self-Improve by Discovering and Honing Skills	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/OSU-NLP-Group/SkillWeaver	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2507.07998	arxiv.org	arxiv	PyVision: Agentic Vision with Dynamic Tooling	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/agents-x-project/PyVision	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2410.08197	arxiv.org	arxiv	From Exploration to Mastery: Enabling LLMs to Master Tools via Self-Driven Interactions	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/quchangle1/DRAFT	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://ieeexplore.ieee.org/document/11185878	ieeexplore.ieee.org	publisher	LLMLOOP: Improving LLM-Generated Code and Tests Through Automated Iterative Feedback Loops	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/ravinravi03/LLMLOOP	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2412.14841	arxiv.org	arxiv	Helping LLMs Improve Code Generation Using Feedback from Testing and Static Analysis	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2605.08703	arxiv.org	arxiv	RewardHarness: Self-Evolving Agentic Post-Training	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/TIGER-AI-Lab/RewardHarness	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2605.27366	arxiv.org	arxiv	MUSE-Autoskill: Self-Evolving Agents via Skill Creation, Memory, Management, and Evaluation	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2605.25430	arxiv.org	arxiv	CODESKILL: Learning Self-Evolving Skills for Coding Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2604.10846	arxiv.org	arxiv	PFAgent: A Tractable and Self-Evolving Power-Flow Agent for Interactive Grid Analysis	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2505.20286	arxiv.org	arxiv	Alita: Generalist Agent Enabling Scalable Agentic Reasoning with Minimal Predefinition and Maximal Self-Evolution	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/CharlesQ9/Alita	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2305.17126	arxiv.org	arxiv	Large Language Models as Tool Makers	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/ctlllll/LLM-ToolMaker	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2510.23601	arxiv.org	arxiv	Alita-G: Self-Evolving Generative Agent for Agent Generation	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2502.11705	arxiv.org	arxiv	LLM Agents Making Agent Tools	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/KatherLab/ToolMaker	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2402.07456	arxiv.org	arxiv	OS-Copilot: Towards Generalist Computer Agents with Self-Improvement	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/OS-Copilot/OS-Copilot	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2503.10071	arxiv.org	arxiv	Advanced Tool Learning and Selection System (ATLASS): A Closed-Loop Framework Using LLM	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2509.05941	arxiv.org	arxiv	Code2MCP: Transforming Code Repositories into MCP Services	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/DEFENSE-SEU/Code2MCP	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2312.17294	arxiv.org	arxiv	Enhancing Open-Domain Task-Solving Capability of LLMs via Autonomous Tool Integration from GitHub	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/OpenBMB/OpenAct	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2606.06741	arxiv.org	arxiv	OpenSkill: Open-World Self-Evolution for LLM Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/OpenLAIR/OpenSkill	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2606.03841	arxiv.org	arxiv	EvoDS: Self-Evolving Autonomous Data Science Agent with Skill Learning and Context Management	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/usail-hkust/EvoDS	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2604.15082	arxiv.org	arxiv	Autonomous Evolution of EDA Tools: Multi-Agent Self-Evolved ABC	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2604.01687	arxiv.org	arxiv	CoEvoSkills: Self-Evolving Agent Skills via Co-Evolutionary Verification	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/Zhang-Henry/CoEvoSkills	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2402.16823	arxiv.org	arxiv	Language Agents as Optimizable Graphs	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/metauto-ai/gptswarm	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2310.02304	arxiv.org	arxiv	Self-Taught Optimizer (STOP): Recursively Self-Improving Code Generation	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/microsoft/stop	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2408.08435	arxiv.org	arxiv	Automated Design of Agentic Systems	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/ShengranHu/ADAS	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2406.18532	arxiv.org	arxiv	Symbolic Learning Enables Self-Evolving Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/aiwaves-cn/agents	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/jennyzzt/dgm	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2510.21614	arxiv.org	arxiv	Huxley-Gödel Machine: Human-Level Coding Agent Development by an Approximation of the Optimal Self-Improving Machine	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/metauto-ai/HGM	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2410.04444	arxiv.org	arxiv	Gödel Agent: A Self-Referential Agent Framework for Recursive Self-Improvement	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/Arvid-pku/Godel_Agent	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2506.13131	arxiv.org	arxiv	AlphaEvolve: A coding agent for scientific and algorithmic discovery	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2509.19349	arxiv.org	arxiv	ShinkaEvolve: Towards Open-Ended And Sample-Efficient Program Evolution	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/SakanaAI/ShinkaEvolve	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2511.13646	arxiv.org	arxiv	Live-SWE-agent: Can Software Engineering Agents Self-Evolve on the Fly?	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/OpenAutoCoder/live-swe-agent	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2601.04620	arxiv.org	arxiv	AgentDevel: Reframing Self-Evolving LLM Agents as Release Engineering	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2601.07477	arxiv.org	arxiv	JudgeFlow: Agentic Workflow Optimization via Block Judge	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2601.01126	arxiv.org	arxiv	RoboPhD: Self-Improving Text-to-SQL Through Autonomous Agent Evolution	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/andborth/RoboPhD	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2606.01770	arxiv.org	arxiv	Adaptive Auto-Harness: Sustained Self-Improvement for Agentic System Deployment on Open-Ended Task Streams	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/A-EVO-Lab/AdaptiveHarness	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2605.22794	arxiv.org	arxiv	MOSS: Self-Evolution through Source-Level Rewriting in Autonomous Agent Systems	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/hkgai-official/Moss	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2606.28374	arxiv.org	arxiv	Recursive Self-Evolving Agents via Held-Out Selection	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2605.09998	arxiv.org	arxiv	Continual Harness: Online Adaptation for Self-Improving Foundation Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/sethkarten/continual-harness	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2606.26294	arxiv.org	arxiv	The Red Queen Gödel Machine: Co-Evolving Agents and Their Evaluators	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2602.04837	arxiv.org	arxiv	Group-Evolving Agents: Open-Ended Self-Improvement via Experience Sharing	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2603.19461	arxiv.org	arxiv	Hyperagents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/facebookresearch/Hyperagents	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2608.02276	arxiv.org	arxiv	Harness-R1: Learning to Edit Executable Runtime Harnesses from Agent Failure Trajectories	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/DeepExperience/Harness-R1	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2306.06070	arxiv.org	arxiv	Mind2Web: Towards a Generalist Agent for the Web	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/OSU-NLP-Group/Mind2Web	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=b_CQDy9vrD1	openreview.net	openreview	ManiSkill2: A Unified Benchmark for Generalizable Manipulation Skills	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/mani-skill/ManiSkill	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=BsMMc4MEGS	openreview.net	openreview	CORE-Bench: Fostering the Credibility of Published Research Through a Computational Reproducibility Agent Benchmark	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/siegelz/core-bench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2410.06992	arxiv.org	arxiv	SWE-Bench+: Enhanced Coding Benchmark for LLMs	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=mUSPhG4uDW	openreview.net	openreview	WebLINX: Real-World Website Navigation with Multi-Turn Dialogue	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/McGill-NLP/weblinx	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=fibxvahvs3	openreview.net	openreview	GAIA: A Benchmark for General AI Assistants	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=jp3gWrMuIZ	openreview.net	openreview	MINT: Evaluating LLMs in Multi-Turn Interaction with Tools and Language Feedback	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/xingyaoww/mint-bench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=BRfqYrikdo	openreview.net	openreview	WorkArena: How Capable Are Web Agents at Solving Common Knowledge Work Tasks?	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/ServiceNow/WorkArena	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2406.04151	arxiv.org	arxiv	AgentGym: Evolving Large Language Model-Based Agents across Diverse Environments	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/WooooDyy/AgentGym	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2508.18993	arxiv.org	arxiv	GitTaskBench: A Benchmark for Code Agents Solving Real-World Tasks Through Code Repository Leveraging	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/QuantaAlpha/GitTaskBench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2412.13178	arxiv.org	arxiv	SafeAgentBench: A Benchmark for Safe Task Planning of Embodied LLM Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/shengyin1224/SafeAgentBench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2503.23804	arxiv.org	arxiv	DrunkAgent: Stealthy Memory Corruption in LLM-Powered Recommender Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=MuCDzH0ctf	openreview.net	openreview	ST-WebAgentBench: A Benchmark for Evaluating Safety and Trustworthiness in Web Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/segev-shlomov/ST-WebAgentBench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2601.08613	arxiv.org	arxiv	ClawBench: A Benchmark for Evaluating AI Agents on Real-World Online Tasks	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/TIGER-AI-Lab/ClawBench	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://arxiv.org/abs/2410.10934	arxiv.org	arxiv	Agent-as-a-Judge: Evaluate Agents with Agents	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/metauto-ai/agent-as-a-judge	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://aclanthology.org/2025.acl-long.374/	aclanthology.org	publisher	Evaluation Agent: Efficient and Promptable Evaluation Framework for Visual Generative Models	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://github.com/Vchitect/Evaluation-Agent	github.com	github	Code	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
https://openreview.net/forum?id=erGpkHCybv	openreview.net	openreview	EvalAgent: Discovering Implicit Evaluation Criteria from the Web	2026-08-09T00:00:00Z	inventory-only	Link identity and hub bibliography topology only unless a local artifact row explicitly inspects this source
